nts_name	scale	edition	edition_note	province	sheet_name	east_west	utm_zone	style	year_valid	year_print	notes	multiple_sheets	copy	condition	Column 16
001F06	50.0	1.0		NS	Chedabucto Bay	w	20.0	p		1955.0
083H10	50.0	3.0			Astotin Lake		12.0	p		1987.0
083H10	50.0	2 mce		AB	Elk Island Park		12.0	p	1973.0	1975.0	edited to Elk Island Park from Astotin Lake, per map in hand ;			major fold ;
083H10	50.0	1.0		AB	Elk Island Park	e	12.0	p	1948.0	1957.0	edited to Elk Island Park from Astotin Lake, per map in hand ;
083H10	50.0	1.0		AB	Elk Island Park	w	12.0	p	1948.0	1957.0	edited to Elk Island Park from Astotin Lake, per map in hand ;			stain verso ;
083H11	50.0	5.0			Edmonton		12.0	p		2000.0
083H11	50.0	4 mce		AB	Edmonton		12.0	p	1977.0	1980.0				major fold, tear, mending, and creasing bottom border ;
083H11	50.0	3 mce		AB	Edmonton		12.0	p	1970.0	1973.0				major fold, creasing bottom border ;
083H11	50.0	2.0		AB	Edmonton	e	12.0	p	1957.0	1962.0
083H11	50.0	2.0		AB	Edmonton	w	12.0	p	1957.0	1962.0
083H11	50.0	1.0		AB	Edmonton	e	12.0	p	1950.0	1952.0
083H11	50.0	1.0		AB	Edmonton	w	12.0	p	1950.0	1952.0
083H11	63.0	1.0		AB	Edmonton District	 	12.0	p	 	1926.0	Edmonton District ;	x83H11 + x83H06		cloth backing, yellowing and deformation top border ;
083H12	50.0	5.0			St. Albert		12.0	p		2001.0
083H12	50.0	4 mce		AB	St. Albert		12.0	p	1977.0	1980.0				major folds, tears and creasing ;
083H12	50.0	3 mce		AB	St. Albert		12.0	p	1970.0	1974.0				major fold ;
083H12	50.0	2.0		AB	St. Albert	e	12.0	p	1957.0	1960.0
083H12	50.0	2.0		AB	St. Albert	w	12.0	p	1957.0	1960.0				yellowing ;
083H12	50.0	1.0		AB	St. Albert	e	12.0	p	1950.0	1952.0
083H12	50.0	1.0		AB	St. Albert	w	12.0	p	1950.0	1952.0
083H13	50.0	4.0			Morinville		12.0	p		2001.0				yellowing
083H13	50.0	3 mce		AB	Morinville		12.0	p	1983.0	1988.0
083H13	50.0	2 mce		AB	Morinville		12.0	p	1970.0	1973.0				major fold, deformation left border ;
083H13	50.0	1.0		AB	Morinville	e	12.0	p	1949.0	1953.0
083H13	50.0	1.0		AB	Morinville	w	12.0	p	1949.0	1953.0
083H14	50.0	3.0			Redwater		12.0	p		1988.0
083H14	50.0	2 mce		AB	Redwater		12.0	p	1970.0	1973.0				major fold, yellowing bottom border, minor tears and deformation bottom edge ;
083H14	50.0	1.0		AB	Redwater	e	12.0	p	1950.0	1953.0
083H14	50.0	1.0		AB	Redwater	w	12.0	p	1950.0	1953.0
083H15	50.0	3.0			Lamont		12.0	p		1988.0
083H15	50.0	2 mce		AB	Lamont		12.0	p	1973.0	1975.0				major fold, minor deformation bottom border ;
083H15	50.0	1.0		AB	Lamont	e	12.0	p	1948.0	1958.0				yellowing ;
083H15	50.0	1.0		AB	Lamont	w	12.0	p	1948.0	1958.0				yellowing ;
083H16	50.0	3.0			Willingdon		12.0	p		1988.0
083H16	50.0	2 mce		AB	Willingdon		12.0	p	1973.0	1975.0				major fold ;
083H16	50.0	1.0		AB	Willingdon	e	12.0	p	1948.0	1958.0
083H16	50.0	1.0		AB	Willingdon	w	12.0	p	1948.0	1958.0
083I01	50.0	2.0			Smoky Lake		12.0	p		1988.0
083I01	50.0	1.0	Provisional ;	AB	Smoky Lake		12.0	p	1970.0	1972.0				major fold ;
083I02	50.0	2.0			Waskatenau		12.0	p		1988.0
083I02	50.0	1.0		AB	Waskatenau		12.0	p	1970.0	1973.0				major folds ;
083I03	50.0	3.0			Thorhild		12.0	p		1988.0
083I03	50.0	2 mce		AB	Thorhild		12.0	p	1970.0	1973.0				major fold, minor yellowing bottom border ;
083I03	50.0	1.0		AB	Thorhild	e	12.0	p	1950.0	1953.0
083I03	50.0	1.0		AB	Thorhild	w	12.0	p	1950.0	1953.0
083I04	50.0	3.0			Westlock		12.0	p		1988.0
083I04	50.0	2 mce		AB	Westlock		12.0	p	1970.0	1973.0				major folds ;
083I04	50.0	1.0		AB	Westlock	e	12.0	p	1950.0	1953.0				minor yellowing ;
083I04	50.0	1.0		AB	Westlock	w	12.0	p	1950.0	1953.0
083I05	50.0	3.0			Dapp		12.0	p		1991.0
083I05	50.0	2 mce		AB	Dapp		12.0	p	1970.0	1973.0				major folds ;
083I05	50.0	1.0		AB	Dapp	e	12.0	p	1949.0	1954.0
083I05	50.0	1.0		AB	Dapp	w	12.0	p	1949.0	1954.0
083I06	50.0	3.0			Perryvale		12.0	p		1991.0
083I06	50.0	2 mce		AB	Perryvale		12.0	p	1970.0	1973.0				major folds, minor tears and yellowing to periphery ;
083I06	50.0	1.0		AB	Perryvale	e	12.0	p	1950.0	1953.0
083I06	50.0	1.0		AB	Perryvale	w	12.0	p	1950.0	1953.0
083I07	50.0	2.0			Newbrook		12.0	p		1991.0
083I07	50.0	1 mce	Provisional ;	AB	Newbrook		12.0	p	1970.0	1972.0				major folds ;
083I08	50.0	2.0			Victor Lake		12.0	p		1991.0
083I08	50.0	1 mce	Provisional ;		Victor Lake		12.0	p	1970.0	1972.0				major folds, deformation bottom and left borders ;
083I09	50.0	2.0			Hylo		12.0	p		1991.0
083I09	50.0	1 mce	Provisional ;	AB	Hylo		12.0	p	1970.0	1972.0				major folds ;
083I10	50.0	2.0			Boyle		12.0	p		1991.0
083I10	50.0	1 mce		AB	Boyle		12.0	p	1970.0	1973.0				major folds, yellowing left side of sheet and verso ;
083I11	50.0	3.0			Athabasca		12.0	p		1991.0
083I11	50.0	2 mce	Provisional ;	AB	Athabasca		12.0	p	1970.0	1973.0				major folds, minor tear and creasing bottom border ;
083I11	50.0	1.0		AB	Athabasca	e	12.0	p	1950.0	1953.0
083I11	50.0	1.0		AB	Athabasca	w	12.0	p	1950.0	1953.0
083I12	50.0	3.0			Coolidge		12.0	p		1992.0
083I12	50.0	2 mce		AB	Coolidge		12.0	p	1970.0	1973.0				major folds, minor creasing, tears and yellowing bottom border ;
083I12	50.0	1.0		AB	Coolidge	e	12.0	p	1950.0	1953.0
083I12	50.0	1.0		AB	Coolidge	w	12.0	p	1950.0	1953.0
083I13	50.0	3.0			Grosmont		12.0	p		1992.0
083I13	50.0	2 mce		AB	Grosmont		12.0	p	1970.0	1973.0				major folds, yellowing top right corner and verso ;
083I13	50.0	1.0		AB	Grosmont	e	12.0	p	1950.0	1953.0
083I13	50.0	1.0		AB	Grosmont	w	12.0	p	1950.0	1953.0
083I14	50.0	3.0			Sawdy		12.0	p		1992.0
083I14	50.0	2 mce		AB	Sawdy		12.0	p	1970.0	1973.0				major yellowing to periphery and verso, minor tears ;
083I14	50.0	1.0		AB	Sawdy	e	12.0	p	1949.0	1954.0				yellowing verso ;
083I14	50.0	1.0		AB	Sawdy	w	12.0	p	1949.0	1954.0				yellowing verso ;
083I15	50.0	2.0			Grassland		12.0	p		1991.0
083I15	50.0	1 mce	Provisional ;	AB	Grassland		12.0	p	1970.0	1972.0				major fold ;
083I16	50.0	2.0			Plamondon		12.0	p		1991.0
083I16	50.0	1 mce	Provisional ;	AB	Plamondon		12.0	p	1970.0	1972.0				major folds ;
083J01	50.0	3.0			Barrhead		11.0	p		1989.0
083J01	50.0	2 mce		AB	Barrhead		11.0	p	1970.0	1973.0				major fold, yellowing, deformation and tears to periphery and map interior ;
083J01	50.0	1.0		AB	Barrhead	e	11.0	p	1954.0	1957.0				yellowing ;
083J01	50.0	1.0		AB	Barrhead	w	11.0	p	1954.0	1957.0				yellowing ;
083J02	50.0	3.0			Thunder Lake		11.0	p		1989.0
083J02	50.0	2 mce	Provisional ;	AB	Thunder Lake		11.0	p	1970.0	1973.0				major folds, yellowing, small tears and deformation left side of sheet, yellowing verso ;
083J02	50.0	1.0		AB	Thunder Lake	e	11.0	p	1954.0	1959.0
083J02	50.0	1.0		AB	Thunder Lake	w	11.0	p	1954.0	1959.0
083J03	50.0	2.0			Green Court		11.0	p		1981.0
083J03	50.0	1.0		AB	Green Court	e	11.0	p	1954.0	1960.0
083J03	50.0	1.0		AB	Green Court	w	11.0	p	1954.0	1960.0
083J04	50.0	2.0			Whitecourt		11.0	p		1981.0
083J04	50.0	1.0		AB	Whitecourt	e	11.0	p	1954.0	1960.0				minor yellowing ;
083J04	50.0	1.0		AB	Whitecourt	w	11.0	p	1954.0	1960.0				minor yellowing ;
083J05	50.0	1.0		AB	Carson Lake	e	11.0	p	1954.0	1961.0	edited to Carson Lake from McLeod Lake, per map in hand ;			deformation bottom left corner ;
083J05	50.0	1.0		AB	Carson Lake	w	11.0	p	1954.0	1961.0	edited to Carson Lake from McLeod Lake, per map in hand ;
083J05	50.0	2.0			McLeod Lake		11.0	p		1981.0
083J06	50.0	3.0			Christmas Creek		11.0	p		1981.0
083J06	50.0	2.0		AB	Christmas Creek	e	11.0	p	1954.0	1960.0
083J06	50.0	2.0		AB	Christmas Creek	w	11.0	p	1954.0	1960.0
083J06	50.0	1.0			Christmas Creek		11.0
083J07	50.0	4.0			Fort Assiniboine		11.0	p		1988.0
083J07	50.0	3.0			Fort Assiniboine		11.0
083J07	50.0	2.0		AB	Fort Assiniboine	e	11.0	p	1954.0	1959.0				minor deformation left side of sheet ;
083J07	50.0	2.0		AB	Fort Assiniboine	w	11.0	p	1954.0	1959.0				minor deformation left side of sheet ;
083J07	50.0	1.0			Fort Assiniboine		11.0
083J08	50.0	3.0			Shoal Creek		11.0	p		1988.0
083J08	50.0	2 mce		AB	Shoal Creek		11.0	p	1972.0	1974.0				major fold, minor deformation centre of sheet ;
083J08	50.0	1.0		AB	Shoal Creek	e	11.0	p	1954.0	1959.0
083J08	50.0	1.0		AB	Shoal Creek	w	11.0	p	1954.0	1959.0
083J09	50.0	2.0			Flatbush		11.0	p		1979.0
083J09	50.0	1.0		AB	Flatbush	e	11.0	p	1949.0	1954.0
083J09	50.0	1.0		AB	Flatbush	w	11.0	p	1949.0	1954.0
083J10	50.0	2.0			Timeu Creek		11.0	p		1979.0
083J10	50.0	1.0		AB	Timeu Creek	e	11.0	p	1954.0	1961.0
083J10	50.0	1.0		AB	Timeu Creek	w	11.0	p	1954.0	1961.0
083J11	50.0	2.0			Swan Hills		11.0	p		1981.0
083J11	50.0	1.0		AB	Swan Hills	e	11.0	p	1954.0	1963.0
083J11	50.0	1.0		AB	Swan Hills	w	11.0	p	1954.0	1963.0
083J12	50.0	2.0			Swartz Lake		11.0	p		1981.0
083J12	50.0	1.0		AB	Swartz Lake	e	11.0	p	1954.0	1963.0
083J12	50.0	1.0		AB	Swartz Lake	w	11.0	p	1954.0	1963.0
083J13	50.0	2.0			Wallace Mountain		11.0	p		1981.0
083J13	50.0	1.0		AB	Wallace Mountain	e	11.0	p	1954.0	1961.0
083J13	50.0	1.0		AB	Wallace Mountain	w	11.0	p	1954.0	1961.0				yellowing verso ;
083J14	50.0	3.0			Deer Mountain		11.0	p		1989.0
083J14	50.0	2 mce		AB	Deer Mountain		11.0	p	1979.0	1981.0
083J14	50.0	1.0	Provisional ;	AB	Deer Mountain	e	11.0	p	1954.0	1962.0
083J14	50.0	1.0	Provisional ;	AB	Deer Mountain	w	11.0	p	1954.0	1962.0				deformation top right corner ;
083J15	50.0	3.0			Jessie Lake		11.0	p		1989.0
083J15	50.0	2 mce		AB	Jessie Lake		11.0	p	1979.0	1981.0				deformation top left corner and right edge ;
083J15	50.0	1.0	Provisional ;	AB	Upper Saulteaux River	e	11.0	p	1954.0	1961.0	edited to Upper Saulteaux River from Jessie Lake, per map in hand ;			deformation top right corner ;
083J15	50.0	1.0	Provisional ;	AB	Upper Saulteaux River	w	11.0	p	1954.0	1961.0	edited to Upper Saulteaux River from Jessie Lake, per map in hand ;			deformation top right corner ;
083J16	50.0	2.0			Chisholm		11.0	p		1979.0
083J16	50.0	1.0		AB	Chisholm	e	11.0	p	1952.0	1959.0				deformation top right corner ;
083J16	50.0	1.0		AB	Chisholm	w	11.0	p	1952.0	1959.0				deformation top right corner ;
083K01	50.0	2.0			Windfall Creek		11.0	p		1977.0
083K01	50.0	1.0		AB	Windfall Creek	e	11.0	p	1949.0	1960.0				yellowing, dust, minor folds ;
083K01	50.0	1.0		AB	Windfall Creek	w	11.0	p	1949.0	1960.0				yellowing, dust, minor folds ;
083K02	50.0	2.0			Marsh Head Creek		11.0	p		1977.0
083K02	50.0	1.0		AB	Marsh Head Creek	e	11.0	p	1949.0	1960.0
083K02	50.0	1.0		AB	Marsh Head Creek	w	11.0	p	1949.0	1960.0
083K03	50.0	2.0			Berland River		11.0	p		1979.0
083K03	50.0	1.0		AB	Berland River	e	11.0	p	1949.0	1961.0
083K03	50.0	1.0		AB	Berland River	w	11.0	p	1949.0	1961.0
083K04	50.0	2.0			[Untitled]		11.0	p		1980.0
083K04	50.0	1.0	Provisional ;	AB	Deep Valley Creek South	e	11.0	p	1947.0	1961.0	edited to Deep Valley Creek South from untitled, per map in hand ;
083K04	50.0	1.0	Provisional ;	AB	Deep Valley Creek South	w	11.0	p	1947.0	1961.0	edited to Deep Valley Creek South from untitled, per map in hand ;
083K05	50.0	2.0			Deep Valley Creek		11.0	p		1980.0
083K05	50.0	1 ase		AB	Deep Valley Creek	e	11.0	p	1949.0	1964.0
083K05	50.0	1 ase		AB	Deep Valley Creek	w	11.0	p	1949.0	1964.0
083K06	50.0	2.0			Tony Creek		11.0	p		1980.0
083K06	50.0	1.0		AB	Tony Creek	e	11.0	p	1947.0	1961.0
083K06	50.0	1.0		AB	Tony Creek	w	11.0	p	1947.0	1961.0
083K07	50.0	2.0			Iosegun Lake		11.0	p		1977.0
083K07	50.0	1.0		AB	Iosegun Lake	e	11.0	p	1949.0	1961.0
083K07	50.0	1.0		AB	Iosegun Lake	w	11.0	p	1949.0	1961.0
083K08	50.0	2.0			Two Creek		11.0	p		1977.0
083K08	50.0	1.0	Provisional ;	AB	Two Creek	e	11.0	p	1954.0	1961.0
083K08	50.0	1.0	Provisional ;	AB	Two Creek	w	11.0	p	1954.0	1961.0
083K09	50.0	2.0			[Untitled]		11.0	p		1977.0
083K09	50.0	1.0		AB	Goose River	e	11.0	p	1955.0	1961.0	edited to Goose River from untitled, per map in hand ;
083K09	50.0	1.0		AB	Goose River	w	11.0	p	1955.0	1961.0	edited to Goose River from untitled, per map in hand ;
083K10	50.0	2.0			Atikkamek Creek		11.0	p		1977.0
083K10	50.0	1.0	Provisional ;	AB	Atikkamek Creek	e	11.0	p	1954.0	1961.0
083K10	50.0	1.0	Provisional ;	AB	Atikkamek Creek	w	11.0	p	1954.0	1961.0
083K11	50.0	2.0			Waskahigan River		11.0	p		1977.0
083K11	50.0	1.0		AB	Waskahigan River	e	11.0	p	1954.0	1961.0
083K11	50.0	1.0		AB	Waskahigan River	w	11.0	p	1954.0	1961.0
083K12	50.0	2.0			Ante Creek		11.0	p		1977.0
083K12	50.0	1.0		AB	Ante Creek	e	11.0	p	1954.0	1961.0
083K12	50.0	1.0		AB	Ante Creek	w	11.0	p	1954.0	1961.0
083K13	50.0	2.0			Long Lake		11.0	p		1979.0
083K13	50.0	1.0		AB	Long Lake	e	11.0	p	1954.0	1960.0
083K13	50.0	1.0		AB	Long Lake	w	11.0	p	1954.0	1960.0
083K14	50.0	2.0			Asplund Creek		11.0	p		1977.0
083K14	50.0	1.0		AB	Asplund Creek	e	11.0	p	1954.0	1960.0				minor yellowing recto and verso ;
083K14	50.0	1.0		AB	Asplund Creek	w	11.0	p	1954.0	1960.0				minor yellowing recto and verso ;
083K15	50.0	2.0			Sweathouse Creek		11.0	p		1977.0
083K15	50.0	1.0	Provisional ;	AB	Sweathouse Creek	e	11.0	p	1954.0	1962.0
083K15	50.0	1.0	Provisional ;	AB	Sweathouse Creek	w	11.0	p	1954.0	1962.0
083K16	50.0	2.0			Wallace River		11.0	p		1977.0
083K16	50.0	1.0	Provisional ;	AB	Wallace River	e	11.0	p	1955.0	1961.0				yellowing and minor deformation right border ;
083K16	50.0	1.0	Provisional ;	AB	Wallace River	w	11.0	p	1955.0	1961.0
083L01	50.0	3.0			[Untitled]		11.0	p		1988.0
083L01	50.0	2 mce		AB	[Untitled]		11.0	p	1978.0	1979.0	Improvement District 16 ;			major yellowing and deformation left side of sheet, minor yellowing verso ;
083L01	50.0	1.0	Provisional ;	AB	Grizzly Creek	e	11.0	p	1959.0	1961.0
083L01	50.0	1.0	Provisional ;	AB	Grizzly Creek	w	11.0	p	1959.0	1961.0				yellowing top left corner ;
083L02	50.0	3.0			Bolton Creek		11.0	p		1988.0
083L02	50.0	2 mce		AB	Bolton Creek		11.0	p	1978.0	1979.0				yellowing right border ;
083L02	50.0	1.0	Provisional ;	AB	Bolton Creek	e	11.0	p	1956.0	1961.0				yellowing top left corner ;
083L02	50.0	1.0	Provisional ;	AB	Bolton Creek	w	11.0	p	1956.0	1961.0
083L03	50.0	2.0			Copton Creek		11.0	p		1979.0
083L03	50.0	1.0			Copton Creek		11.0
083L03	63.0	1.0		AB	Copton Creek		11.0	p	1947.0	1951.0				yellowing to periphery ;
083L04	50.0	2.0			Kakwa Falls		11.0	p		1980.0
083L04	50.0	1.0		AB	Kakwa River	e	11.0	p	1955.0	1959.0				yellowing top border ;
083L04	50.0	1.0		AB	Kakwa River	w	11.0	p	1955.0	1959.0
083L05	50.0	2.0			Two Lakes		11.0	p		1980.0
083L05	50.0	1.0			Two Lakes		11.0
083L05	63.0	1.0		AB	Two Lakes		11.0	p	1946.0	1948.0
083L06	50.0	2.0			Chicken Creek		11.0	p		1980.0
083L06	50.0	1.0	Provisional ;	AB	Chicken Creek	e	11.0	p	1954.0	1961.0				yellowing top right corner ;
083L06	50.0	1.0	 	AB	Chicken Creek	w	11.0	p	1944.0	1956.0
083L07	50.0	3.0			Prairie Creek		11.0	p		1988.0
083L07	50.0	2 mce		AB	Prairie Creek		11.0	p	1979.0	1980.0				yellowing and deformation to periphery ;
083L07	50.0	1.0		AB	Prairie Creek	e	11.0	p	1956.0	1961.0				yellowing top right edge ;
083L07	50.0	1.0		AB	Prairie Creek	w	11.0	p	1956.0	1961.0
083L08	50.0	3.0			Amundson		11.0	p		1988.0
083L08	50.0	2 mce		AB	Amundson		11.0	p	1979.0	1980.0				yellowing, minor tears and deformation to periphery, yellowing verso ;
083L08	50.0	1.0	Provisional ;	AB	Simonette River	e	11.0	p	1959.0	1961.0	edited to Simonette River from Amundson, per map in hand ;
083L08	50.0	1.0	Provisional ;	AB	Simonette River	w	11.0	p	1959.0	1961.0	edited to Simonette River from Amundson, per map in hand ;
083L09	50.0	2.0			Latornell		11.0	p		1980.0
083L09	50.0	1.0	Provisional ;	AB	Latornell	e	11.0	p	1954.0	1960.0
083L09	50.0	1.0	Provisional ;	AB	Latornell	w	11.0	p	1954.0	1960.0
083L10	50.0	2.0			Cutbank River		11.0	p		1980.0
083L10	50.0	1.0	Provisional ;	AB	Cutbank River	e	11.0	p	1954.0	1960.0
083L10	50.0	1.0	Provisional ;	AB	Cutbank River	w	11.0	p	1954.0	1960.0
083L11	50.0	2.0			[Untitled]		11.0	p		1980.0
083L11	50.0	1.0	Provisional ;	AB	Pinto Creek South	e	11.0	p	1958.0	1960.0	edited to Pinto Creek South from untitled, per map in hand ;
083L11	50.0	1.0	Provisional ;	AB	Pinto Creek South	w	11.0	p	1958.0	1960.0	edited to Pinto Creek South from untitled, per map in hand ;
083L12	50.0	2.0			Lingrell Lake		11.0	p		1980.0
083L12	50.0	1.0	Provisional ;	AB	Nose Creek		11.0	p	1943.0	1954.0	edited to Nose Creek from Lingrell Lake, per map in hand ;			tear bottom right corner, yellowing top left corner, creasing, yellowing verso ;
083L12	63.0	1.0	 	AB	Nose Creek		11.0	p	1943.0	1946.0	edited to Nose Creek, per map in hand ;		c.1-2	c.1-2 hole punched left border, tears and deformation to periphery ;
083L13	50.0	2.0			Calahoo Creek		11.0	p		1980.0
083L13	50.0	1.0	Provisional ;	AB	Calahoo Creek	e	11.0	p	1954.0	1961.0
083L13	50.0	1.0	Provisional ;	AB	Calahoo Creek	w	11.0	p	1954.0	1961.0
083L14	50.0	2.0			Wapiti		11.0	p		1980.0
083L14	50.0	1.0	Provisional ;	AB	Wapiti	e	11.0	p	1954.0	1961.0
083L14	50.0	1.0	Provisional ;	AB	Wapiti	w	11.0	p	1954.0	1961.0
083L15	50.0	2.0			Big Mountain Creek		11.0	p		1980.0
083L15	50.0	1.0	Provisional ;	AB	Big Mountain Creek	e	11.0	p	1954.0	1961.0
083L15	50.0	1.0	Provisional ;	AB	Big Mountain Creek	w	11.0	p	1954.0	1961.0
083L16	50.0	2.0			Lignite Creek		11.0	p		1981.0
083L16	50.0	1.0	Provisional ;	AB	Lignite Creek	e	11.0	p	1954.0	1960.0				minor yellowing and deformation top edge ;
083L16	50.0	1.0	Provisional ;	AB	Lignite Creek	w	11.0	p	1954.0	1960.0				minor yellowing top edge ;
083M01	50.0	2.0			Debolt		11.0	p		1979.0
083M01	50.0	1.0		AB	Debolt	e	11.0	p	1950.0	1953.0				yellowing and dust top border ;
083M01	50.0	1.0		AB	Debolt	w	11.0	p	1950.0	1953.0				yellowing and dust top border ;
083M02	50.0	2.0			Grande Prairie		11.0	p
083M02	50.0	1.0		AB	Grande Prairie	e	11.0	p	1947.0	1951.0
083M02	50.0	1.0		AB	Grande Prairie	w	11.0	p	1947.0	1951.0
083M03	50.0	2.0			Wembley		11.0	p		1985.0
083M03	50.0	1.0		AB	Wembley	e	11.0	p	1945.0	1953.0
083M03	50.0	1.0		AB	Wembley	w	11.0	p	1945.0	1953.0
083M04	50.0	2.0			Rio Grande		11.0	p		1984.0
083M04	50.0	1 ase		AB	Rio Grande	e	11.0	p	1953.0	1962.0
083M04	50.0	1 ase		AB	Rio Grande	w	11.0	p	1953.0	1962.0
083M04	50.0	1.0		AB	Rio Grande	e	11.0	p	1947.0	1952.0
083M04	50.0	1.0		AB	Rio Grande	w	11.0	p	1947.0	1952.0
083M05	50.0	2.0			Hythe		11.0	p		1981.0
083M05	50.0	1.0		AB	Hythe	e	11.0	p	1947.0	1952.0
083M05	50.0	1.0		AB	Hythe	w	11.0	p	1947.0	1952.0
083M06	50.0	3.0			La Glace		11.0	p		1990.0
083M06	50.0	2.0			La Glace		11.0
083M06	50.0	1.0		AB	La Glace	e	11.0	p	1947.0	1953.0
083M06	50.0	1.0		AB	La Glace	w	11.0	p	1947.0	1953.0
083M07	50.0	3.0			Sexsmith		11.0	p		1990.0
083M07	50.0	2 mce		AB	Sexsmith	 	11.0	p	1972.0	1975.0
083M07	50.0	1.0		AB	Sexsmith	e	11.0	p	1947.0	1953.0
083M07	50.0	1.0		AB	Sexsmith	w	11.0	p	1947.0	1953.0
083M08	50.0	3.0			Smoky Heights		11.0	p		1990.0
083M08	50.0	2 mce		AB	Smoky Heights		11.0	p	1972.0	1975.0				major fold, deformation bottom border ;
083M08	50.0	1.0		AB	Smoky Heights	e	11.0	p	1950.0	1954.0
083M08	50.0	1.0		AB	Smoky Heights	w	11.0	p	1950.0	1954.0
083M09	50.0	4.0			Peoria		11.0	p		1989.0
083M09	50.0	3 mce		AB	Peoria		11.0	p	1972.0	1975.0				major fold, deformation top left corner ;
083M09	50.0	2.0		AB	Peoria	e	11.0	p	1945.0	1959.0
083M09	50.0	2.0		AB	Peoria	w	11.0	p	1945.0	1959.0
083M09	50.0	1.0			Peoria		11.0
083M10	50.0	4.0			Woking		11.0	p		1989.0
083M10	50.0	3 mce		AB	Woking		11.0	p	1972.0	1976.0				deformation top left corner ;
083M10	50.0	2.0		AB	Woking	e	11.0	p	1945.0	1959.0
083M10	50.0	2.0		AB	Woking	w	11.0	p	1945.0	1959.0
083M10	50.0	1.0			Woking		11.0
083M11	50.0	3.0			Saddle Hills		11.0	p		1979.0
083M11	50.0	2.0		AB	Saddle Hills	e	11.0	p	1945.0	1958.0
083M11	50.0	2.0		AB	Saddle Hills	w	11.0	p	1945.0	1958.0
083M11	50.0	1.0			Saddle Hills		11.0
083M12	50.0	3.0			Boone Creek		11.0	p		1979.0
083M12	50.0	2.0		AB	Boone Creek	e	11.0	p	1945.0	1959.0
083M12	50.0	2.0		AB	Boone Creek	w	11.0	p	1945.0	1959.0
083M12	50.0	1.0		AB	Boone Creek	e	11.0	p	1947.0	1952.0
083M12	50.0	1.0		AB	Boone Creek	w	11.0	p	1947.0	1952.0
083M13	50.0	3 mce		AB	Bonanza		11.0	p	1987.0	1990.0
083M13	50.0	2 mce		AB	Bonanza		11.0	p	1972.0	1975.0				major fold, deformation left side of sheet ;
083M13	50.0	1.0	Provisional ;	AB	Bonanza	e	11.0	p	1959.0	1961.0
083M13	50.0	1.0	Provisional ;	AB	Bonanza	w	11.0	p	1959.0	1961.0
083M14	50.0	3.0			Blueberry Mountain		11.0	p		1989.0
083M14	50.0	2 mce		AB	Blueberry Mountain		11.0	p	1972.0	1975.0
083M14	50.0	1.0	Provisional ;	AB	Blueberry Mountain	e	11.0	p	1959.0	1961.0
083M14	50.0	1.0	Provisional ;	AB	Blueberry Mountain	w	11.0	p	1959.0	1961.0
083M15	50.0	3.0			Rycroft		11.0	p		1990.0
083M15	50.0	2 mce		AB	Rycroft	 	11.0	p	1972.0	1975.0				major fold, deformation left and bottom borders ;
083M15	50.0	1.0	Provisional ;	AB	Rycroft	e	11.0	p	1959.0	1961.0
083M15	50.0	1.0	Provisional ;	AB	Rycroft	w	11.0	p	1959.0	1961.0
083M16	50.0	3.0			Codesa		11.0	p		1990.0
083M16	50.0	2 mce		AB	Codesa		11.0	p	1972.0	1975.0				major fold, deformation left and top borders ;
083M16	50.0	1.0	Provisional ;	AB	Codesa	e	11.0	p	1959.0	1962.0
083M16	50.0	1.0	Provisional ;	AB	Codesa	w	11.0	p	1959.0	1962.0
083N01	50.0	3.0			Bellrose Lake		11.0	p		1990.0
083N01	50.0	2 mce		AB	Bellrose Lake		11.0	p	1970.0	1974.0				minor tears and deformation to periphery ;
083N01	50.0	1.0		AB	East Prairie	e	11.0	p		1954.0	edited to East Prairie from Bellrose Lake, per map in hand ;
083N01	50.0	1.0		AB	East Prairie	w	11.0	p		1954.0	edited to East Prairie from Bellrose Lake, per map in hand ;
083N02	50.0	3.0			Snipe Lake		11.0	p		1990.0
083N02	50.0	2 mce		AB	Snipe Lake		11.0	p	1972.0	1975.0
083N02	50.0	1.0		AB	Snipe Lake	e	11.0	p		1954.0
083N02	50.0	1.0		AB	Snipe Lake	w	11.0	p		1954.0
083N03	50.0	3.0			Valleyview		11.0	p		1990.0
083N03	50.0	2 mce		AB	Valleyview		11.0	p	1970.0	1974.0
083N03	50.0	1.0		AB	Valleyview	e	11.0	p	1947.0	1953.0
083N03	50.0	1.0		AB	Valleyview	w	11.0	p	1947.0	1953.0
083N04	50.0	3.0			Sturgeon Heights		11.0	p		1990.0
083N04	50.0	2 mce		AB	Sturgeon Heights		11.0	p	1978.0	1979.0
083N04	50.0	1.0		AB	Sturgeon Heights	e	11.0	p	1947.0	1952.0
083N04	50.0	1.0		AB	Sturgeon Heights	w	11.0	p	1947.0	1952.0
083N05	50.0	3.0			Puskwaskau River		11.0	p		1990.0
083N05	50.0	2 mce		AB	Puskwaskau River		11.0	p	1972.0	1976.0
083N05	50.0	1.0		AB	Puskwaskau River	e	11.0	p	1952.0	1954.0
083N05	50.0	1.0		AB	Puskwaskau River	w	11.0	p	1952.0	1954.0
083N06	50.0	3.0			Whitemud Creek		11.0	p		1990.0
083N06	50.0	2 mce		AB	Whitemud Creek		11.0	p	1972.0	1976.0
083N06	50.0	1.0		AB	Whitemud Creek	e	11.0	p		1954.0
083N06	50.0	1.0		AB	Whitemud Creek	w	11.0	p		1954.0
